year,age,partylr,krbornin,krcit,krlived,krkorean,krconfuc,krfeel,krancstr,immcrime,immjobs,immideas,LETIN1,rank,age_x,rank_x,partylr_x,letin1_x,immcrime_x,immjobs_x,immideas_x,krbornin_x,krcit_x,krlived_x,krkorean_x,krconfuc_x,krfeel_x,krancstr_x
2013,59,4,1,1,4,2,3,1,2,2,1,3,3,5,40~59,middle,liberal,remained,agree,strongly agree,neutral,1,1,0,1,0,1,1
2013,70,5,1,1,1,1,3,1,1,2,2,2,4,4,60~,lower,liberal,reduced,agree,agree,agree,1,1,1,1,0,1,1
2013,52,2,3,2,2,2,3,2,3,3,2,3,3,5,40~59,middle,conservative,remained,neutral,agree,neutral,0,1,1,1,0,1,0
2013,42,3,2,1,3,3,2,2,3,2,3,3,3,6,40~59,middle,middle,remained,agree,neutral,neutral,1,1,0,0,1,1,0
2013,32,4,3,2,2,3,3,4,3,2,4,4,3,6,19~39,middle,liberal,remained,agree,disagree,disagree,0,1,1,0,0,0,0
2013,66,4,3,3,3,2,3,2,3,4,5,2,1,3,60~,lower,liberal,increased,disagree,strongly disagree,agree,0,0,0,1,0,1,0
2013,42,4,1,1,3,2,2,2,2,3,3,3,3,5,40~59,middle,liberal,remained,neutral,neutral,neutral,1,1,0,1,1,1,1
2013,76,2,1,1,1,1,3,1,1,,4,3,3,5,60~,middle,conservative,remained,,disagree,neutral,1,1,1,1,0,1,1
2013,29,3,3,3,3,3,4,3,3,1,3,3,2,3,19~39,lower,middle,increased,strongly agree,neutral,neutral,0,0,0,0,0,0,0
2013,48,2,2,2,3,2,3,1,2,2,4,4,3,5,40~59,middle,conservative,remained,agree,disagree,disagree,1,1,0,1,0,1,1
2013,40,3,1,1,1,1,1,1,1,3,4,3,1,5,19~39,middle,middle,increased,neutral,disagree,neutral,1,1,1,1,1,1,1
2013,38,3,3,3,2,2,3,2,3,4,4,4,3,4,19~39,lower,middle,remained,disagree,disagree,disagree,0,0,1,1,0,1,0
2013,55,1,1,1,1,1,1,1,1,4,4,2,2,5,40~59,middle,conservative,increased,disagree,disagree,agree,1,1,1,1,1,1,1
2013,19,3,2,2,2,3,3,3,2,4,4,4,3,4,19~39,lower,middle,remained,disagree,disagree,disagree,1,1,1,0,0,0,1
2013,24,4,3,2,2,4,4,1,2,1,4,3,3,3,19~39,lower,liberal,remained,strongly agree,disagree,neutral,0,1,1,0,0,1,1
2013,43,2,2,1,1,1,2,1,2,5,5,1,3,4,40~59,lower,conservative,remained,strongly disagree,strongly disagree,strongly agree,1,1,1,1,1,1,1
2013,44,2,2,2,1,1,2,1,1,3,3,3,3,6,40~59,middle,conservative,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,32,2,2,3,3,3,4,1,4,4,5,2,3,7,19~39,upper,conservative,remained,disagree,strongly disagree,agree,1,0,0,0,0,1,0
2013,50,2,1,1,1,1,1,1,1,3,2,2,3,5,40~59,middle,conservative,remained,neutral,agree,agree,1,1,1,1,1,1,1
2013,22,5,1,3,3,1,3,3,2,1,3,3,5,3,19~39,lower,liberal,reduced,strongly agree,neutral,neutral,1,0,0,1,0,0,1
2013,20,2,1,2,1,1,3,1,2,2,4,2,4,5,19~39,middle,conservative,reduced,agree,disagree,agree,1,1,1,1,0,1,1
2013,33,3,2,2,2,2,4,2,2,1,3,4,4,5,19~39,middle,middle,reduced,strongly agree,neutral,disagree,1,1,1,1,0,1,1
2013,28,4,2,2,2,2,4,1,2,2,4,2,2,5,19~39,middle,liberal,increased,agree,disagree,agree,1,1,1,1,0,1,1
2013,47,3,2,2,2,2,4,2,2,2,3,3,4,5,40~59,middle,middle,reduced,agree,neutral,neutral,1,1,1,1,0,1,1
2013,26,3,1,1,2,2,3,1,3,1,4,3,3,4,19~39,lower,middle,remained,strongly agree,disagree,neutral,1,1,1,1,0,1,0
2013,54,4,2,2,2,2,3,2,2,2,3,3,3,5,40~59,middle,liberal,remained,agree,neutral,neutral,1,1,1,1,0,1,1
2013,68,4,2,3,2,3,3,2,2,2,4,4,2,5,60~,middle,liberal,increased,agree,disagree,disagree,1,0,1,0,0,1,1
2013,23,3,2,2,1,3,4,1,2,1,3,3,5,3,19~39,lower,middle,reduced,strongly agree,neutral,neutral,1,1,1,0,0,1,1
2013,28,3,2,2,3,2,4,1,3,2,4,4,3,5,19~39,middle,middle,remained,agree,disagree,disagree,1,1,0,1,0,1,0
2013,68,1,2,2,2,2,3,2,2,2,3,3,4,5,60~,middle,conservative,reduced,agree,neutral,neutral,1,1,1,1,0,1,1
2013,56,2,1,1,1,1,3,1,1,2,2,4,3,1,40~59,lower,conservative,remained,agree,agree,disagree,1,1,1,1,0,1,1
2013,33,4,1,2,1,2,2,3,3,3,3,4,4,6,19~39,middle,liberal,reduced,neutral,neutral,disagree,1,1,1,1,1,0,0
2013,60,3,1,1,2,1,1,1,2,2,2,4,4,8,40~59,upper,middle,reduced,agree,agree,disagree,1,1,1,1,1,1,1
2013,69,2,2,3,2,2,2,2,2,2,3,4,3,7,60~,upper,conservative,remained,agree,neutral,disagree,1,0,1,1,1,1,1
2013,45,2,3,2,2,2,4,1,2,4,4,3,3,6,40~59,middle,conservative,remained,disagree,disagree,neutral,0,1,1,1,0,1,1
2013,21,2,3,2,2,1,4,2,4,4,5,3,1,4,19~39,lower,conservative,increased,disagree,strongly disagree,neutral,0,1,1,1,0,1,0
2013,73,3,1,1,1,3,1,1,3,2,2,5,4,1,60~,lower,middle,reduced,agree,agree,strongly disagree,1,1,1,0,1,1,0
2013,34,3,1,1,2,1,3,2,3,1,4,3,4,4,19~39,lower,middle,reduced,strongly agree,disagree,neutral,1,1,1,1,0,1,0
2013,22,3,2,2,3,1,2,2,3,4,3,3,3,5,19~39,middle,middle,remained,disagree,neutral,neutral,1,1,0,1,1,1,0
2013,38,2,2,2,3,2,3,1,2,4,2,2,3,3,19~39,lower,conservative,remained,disagree,agree,agree,1,1,0,1,0,1,1
2013,38,3,1,1,1,1,2,1,1,2,4,3,3,5,19~39,middle,middle,remained,agree,disagree,neutral,1,1,1,1,1,1,1
2013,41,3,1,1,2,2,3,1,2,2,4,4,3,5,40~59,middle,middle,remained,agree,disagree,disagree,1,1,1,1,0,1,1
2013,71,4,1,1,1,1,1,1,1,2,3,2,3,4,60~,lower,liberal,remained,agree,neutral,agree,1,1,1,1,1,1,1
2013,73,4,1,1,1,1,2,2,1,5,2,3,3,5,60~,middle,liberal,remained,strongly disagree,agree,neutral,1,1,1,1,1,1,1
2013,49,3,3,1,3,1,3,1,1,5,4,3,3,7,40~59,upper,middle,remained,strongly disagree,disagree,neutral,0,1,0,1,0,1,1
2013,66,5,1,1,1,1,1,1,1,4,5,1,2,5,60~,middle,liberal,increased,disagree,strongly disagree,strongly agree,1,1,1,1,1,1,1
2013,20,2,2,2,2,2,3,1,3,2,3,3,3,5,19~39,middle,conservative,remained,agree,neutral,neutral,1,1,1,1,0,1,0
2013,31,1,2,1,2,1,4,2,3,2,2,4,5,3,19~39,lower,conservative,reduced,agree,agree,disagree,1,1,1,1,0,1,0
2013,24,3,2,2,3,3,3,2,2,4,2,3,3,4,19~39,lower,middle,remained,disagree,agree,neutral,1,1,0,0,0,1,1
2013,26,2,2,2,2,2,4,2,3,2,3,2,4,8,19~39,upper,conservative,reduced,agree,neutral,agree,1,1,1,1,0,1,0
2013,41,3,3,1,3,2,4,1,3,3,4,3,4,8,40~59,upper,middle,reduced,neutral,disagree,neutral,0,1,0,1,0,1,0
2013,36,2,1,2,4,1,4,2,3,5,5,1,2,7,19~39,upper,conservative,increased,strongly disagree,strongly disagree,strongly agree,1,1,0,1,0,1,0
2013,53,1,2,2,2,2,3,2,3,3,2,3,3,6,40~59,middle,conservative,remained,neutral,agree,neutral,1,1,1,1,0,1,0
2013,58,4,1,1,1,1,2,1,1,2,3,3,3,5,40~59,middle,liberal,remained,agree,neutral,neutral,1,1,1,1,1,1,1
2013,81,4,2,2,2,2,3,2,3,3,2,3,3,7,60~,upper,liberal,remained,neutral,agree,neutral,1,1,1,1,0,1,0
2013,79,5,2,3,3,2,4,3,2,3,4,3,4,6,60~,middle,liberal,reduced,neutral,disagree,neutral,1,0,0,1,0,0,1
2013,19,2,2,2,2,1,3,1,2,5,4,3,2,5,19~39,middle,conservative,increased,strongly disagree,disagree,neutral,1,1,1,1,0,1,1
2013,36,2,2,3,2,3,3,2,2,3,4,4,4,5,19~39,middle,conservative,reduced,neutral,disagree,disagree,1,0,1,0,0,1,1
2013,31,1,2,2,3,2,4,1,3,2,2,4,2,5,19~39,middle,conservative,increased,agree,agree,disagree,1,1,0,1,0,1,0
2013,21,3,2,2,2,2,4,2,3,4,3,3,2,7,19~39,upper,middle,increased,disagree,neutral,neutral,1,1,1,1,0,1,0
2013,23,4,1,1,2,1,3,1,3,4,1,3,4,4,19~39,lower,liberal,reduced,disagree,strongly agree,neutral,1,1,1,1,0,1,0
2013,22,2,3,2,3,2,4,1,4,2,2,4,3,6,19~39,middle,conservative,remained,agree,agree,disagree,0,1,0,1,0,1,0
2013,47,2,1,1,2,2,3,1,1,2,4,4,4,6,40~59,middle,conservative,reduced,agree,disagree,disagree,1,1,1,1,0,1,1
2013,32,5,2,2,2,2,2,2,2,4,3,4,3,5,19~39,middle,liberal,remained,disagree,neutral,disagree,1,1,1,1,1,1,1
2013,26,3,1,1,1,1,3,2,3,3,3,3,3,5,19~39,middle,middle,remained,neutral,neutral,neutral,1,1,1,1,0,1,0
2013,35,4,2,2,2,2,3,3,3,2,3,3,4,5,19~39,middle,liberal,reduced,agree,neutral,neutral,1,1,1,1,0,0,0
2013,24,3,2,2,1,2,3,1,3,3,2,2,4,5,19~39,middle,middle,reduced,neutral,agree,agree,1,1,1,1,0,1,0
2013,39,3,2,4,2,1,3,2,4,2,3,3,3,5,19~39,middle,middle,remained,agree,neutral,neutral,1,0,1,1,0,1,0
2013,30,3,1,1,1,1,3,3,3,2,2,3,4,4,19~39,lower,middle,reduced,agree,agree,neutral,1,1,1,1,0,0,0
2013,19,2,3,1,3,1,4,1,3,2,3,3,2,6,19~39,middle,conservative,increased,agree,neutral,neutral,0,1,0,1,0,1,0
2013,19,4,2,1,2,1,2,1,1,2,2,3,4,7,19~39,upper,liberal,reduced,agree,agree,neutral,1,1,1,1,1,1,1
2013,45,1,2,1,2,2,3,1,4,4,3,2,3,5,40~59,middle,conservative,remained,disagree,neutral,agree,1,1,1,1,0,1,0
2013,65,3,1,2,2,2,3,3,3,3,4,2,3,5,60~,middle,middle,remained,neutral,disagree,agree,1,1,1,1,0,0,0
2013,23,1,4,2,2,4,4,1,4,2,5,1,3,7,19~39,upper,conservative,remained,agree,strongly disagree,strongly agree,0,1,1,0,0,1,0
2013,20,3,2,2,3,2,3,1,2,2,3,3,3,6,19~39,middle,middle,remained,agree,neutral,neutral,1,1,0,1,0,1,1
2013,63,4,2,1,2,2,1,2,2,2,4,2,3,7,60~,upper,liberal,remained,agree,disagree,agree,1,1,1,1,1,1,1
2013,65,4,1,1,1,1,2,1,1,2,3,2,3,4,60~,lower,liberal,remained,agree,neutral,agree,1,1,1,1,1,1,1
2013,68,3,1,1,2,2,2,2,2,2,3,3,2,2,60~,lower,middle,increased,agree,neutral,neutral,1,1,1,1,1,1,1
2013,33,1,2,1,2,2,2,1,1,2,5,,3,5,19~39,middle,conservative,remained,agree,strongly disagree,,1,1,1,1,1,1,1
2013,38,4,1,1,2,2,4,2,3,3,3,2,1,3,19~39,lower,liberal,increased,neutral,neutral,agree,1,1,1,1,0,1,0
2013,42,2,3,2,1,1,4,1,1,2,3,3,3,5,40~59,middle,conservative,remained,agree,neutral,neutral,0,1,1,1,0,1,1
2013,65,1,2,1,3,3,2,2,2,2,2,2,3,2,60~,lower,conservative,remained,agree,agree,agree,1,1,0,0,1,1,1
2013,41,2,2,1,3,1,3,1,2,2,3,3,3,5,40~59,middle,conservative,remained,agree,neutral,neutral,1,1,0,1,0,1,1
2013,39,1,1,1,3,1,3,1,1,2,1,2,5,1,19~39,lower,conservative,reduced,agree,strongly agree,agree,1,1,0,1,0,1,1
2013,24,3,1,1,1,1,2,1,1,4,4,4,4,6,19~39,middle,middle,reduced,disagree,disagree,disagree,1,1,1,1,1,1,1
2013,52,3,1,1,2,1,3,1,1,2,2,2,3,4,40~59,lower,middle,remained,agree,agree,agree,1,1,1,1,0,1,1
2013,65,2,1,1,1,1,1,1,1,3,3,2,3,5,60~,middle,conservative,remained,neutral,neutral,agree,1,1,1,1,1,1,1
2013,35,2,3,3,3,3,3,2,2,4,4,4,3,5,19~39,middle,conservative,remained,disagree,disagree,disagree,0,0,0,0,0,1,1
2013,28,3,2,2,2,2,2,1,3,4,3,2,3,3,19~39,lower,middle,remained,disagree,neutral,agree,1,1,1,1,1,1,0
2013,44,2,1,1,3,1,2,1,1,3,2,3,3,5,40~59,middle,conservative,remained,neutral,agree,neutral,1,1,0,1,1,1,1
2013,29,2,2,2,3,2,4,1,3,4,4,3,3,5,19~39,middle,conservative,remained,disagree,disagree,neutral,1,1,0,1,0,1,0
2013,25,3,4,3,3,1,3,2,4,2,2,3,3,5,19~39,middle,middle,remained,agree,agree,neutral,0,0,0,1,0,1,0
2013,77,2,1,1,1,1,1,1,1,4,4,3,4,1,60~,lower,conservative,reduced,disagree,disagree,neutral,1,1,1,1,1,1,1
2013,72,2,2,2,2,2,3,2,2,3,2,4,4,1,60~,lower,conservative,reduced,neutral,agree,disagree,1,1,1,1,0,1,1
2013,54,2,1,1,3,2,3,1,2,2,3,3,3,7,40~59,upper,conservative,remained,agree,neutral,neutral,1,1,0,1,0,1,1
2013,52,1,2,2,4,4,3,1,1,1,5,1,3,6,40~59,middle,conservative,remained,strongly agree,strongly disagree,strongly agree,1,1,0,0,0,1,1
2013,50,4,3,1,3,2,3,3,4,5,5,5,2,5,40~59,middle,liberal,increased,strongly disagree,strongly disagree,strongly disagree,0,1,0,1,0,0,0
2013,65,4,2,1,2,1,,2,2,2,5,2,3,5,60~,middle,liberal,remained,agree,strongly disagree,agree,1,1,1,1,0,1,1
2013,51,4,1,3,4,1,2,2,2,5,1,3,5,1,40~59,lower,liberal,reduced,strongly disagree,strongly agree,neutral,1,0,0,1,1,1,1
2013,45,4,4,4,4,4,4,4,4,1,5,5,1,2,40~59,lower,liberal,increased,strongly agree,strongly disagree,strongly disagree,0,0,0,0,0,0,0
2013,28,2,2,2,1,1,2,1,1,2,3,2,3,6,19~39,middle,conservative,remained,agree,neutral,agree,1,1,1,1,1,1,1
2013,28,2,1,1,3,1,2,1,1,2,3,3,4,5,19~39,middle,conservative,reduced,agree,neutral,neutral,1,1,0,1,1,1,1
2013,29,3,3,1,3,2,4,3,3,3,3,3,4,6,19~39,middle,middle,reduced,neutral,neutral,neutral,0,1,0,1,0,0,0
2013,23,4,2,2,3,1,2,1,1,2,3,2,4,6,19~39,middle,liberal,reduced,agree,neutral,agree,1,1,0,1,1,1,1
2013,60,4,2,2,2,2,2,2,1,2,3,2,5,6,40~59,middle,liberal,reduced,agree,neutral,agree,1,1,1,1,1,1,1
2013,61,3,1,1,1,1,2,1,1,1,2,5,5,4,60~,lower,middle,reduced,strongly agree,agree,strongly disagree,1,1,1,1,1,1,1
2013,45,2,1,1,2,1,3,1,3,2,3,4,4,6,40~59,middle,conservative,reduced,agree,neutral,disagree,1,1,1,1,0,1,0
2013,45,2,2,1,2,2,4,1,3,2,2,4,4,7,40~59,upper,conservative,reduced,agree,agree,disagree,1,1,1,1,0,1,0
2013,30,4,1,1,2,1,3,1,1,1,2,3,3,3,19~39,lower,liberal,remained,strongly agree,agree,neutral,1,1,1,1,0,1,1
2013,73,4,2,2,1,3,4,1,2,2,2,2,3,5,60~,middle,liberal,remained,agree,agree,agree,1,1,1,0,0,1,1
2013,26,4,1,1,1,1,3,1,3,2,2,2,3,10,19~39,upper,liberal,remained,agree,agree,agree,1,1,1,1,0,1,0
2013,63,1,1,1,1,1,4,1,1,5,5,3,3,3,60~,lower,conservative,remained,strongly disagree,strongly disagree,neutral,1,1,1,1,0,1,1
2013,66,4,1,1,1,1,1,1,1,1,1,,5,5,60~,middle,liberal,reduced,strongly agree,strongly agree,,1,1,1,1,1,1,1
2013,53,4,1,1,1,1,1,1,1,4,4,3,5,1,40~59,lower,liberal,reduced,disagree,disagree,neutral,1,1,1,1,1,1,1
2013,43,2,1,1,1,1,3,1,2,2,2,3,3,6,40~59,middle,conservative,remained,agree,agree,neutral,1,1,1,1,0,1,1
2013,39,4,2,1,3,2,2,1,2,4,3,3,2,6,19~39,middle,liberal,increased,disagree,neutral,neutral,1,1,0,1,1,1,1
2013,20,2,1,1,3,1,2,1,1,2,3,3,4,5,19~39,middle,conservative,reduced,agree,neutral,neutral,1,1,0,1,1,1,1
2013,19,4,1,1,3,4,4,1,1,2,3,3,3,7,19~39,upper,liberal,remained,agree,neutral,neutral,1,1,0,0,0,1,1
2013,23,5,2,2,2,2,3,2,2,3,4,3,3,8,19~39,upper,liberal,remained,neutral,disagree,neutral,1,1,1,1,0,1,1
2013,68,4,1,1,1,1,1,2,1,2,3,3,5,4,60~,lower,liberal,reduced,agree,neutral,neutral,1,1,1,1,1,1,1
2013,23,5,1,1,1,1,3,2,2,2,2,4,4,4,19~39,lower,liberal,reduced,agree,agree,disagree,1,1,1,1,0,1,1
2013,23,3,3,1,3,2,3,1,1,2,2,4,4,5,19~39,middle,middle,reduced,agree,agree,disagree,0,1,0,1,0,1,1
2013,43,1,1,1,3,1,3,1,1,3,2,3,4,4,40~59,lower,conservative,reduced,neutral,agree,neutral,1,1,0,1,0,1,1
2013,56,3,2,2,2,2,2,2,2,2,2,2,2,3,40~59,lower,middle,increased,agree,agree,agree,1,1,1,1,1,1,1
2013,22,3,3,3,2,2,3,2,3,2,4,3,3,6,19~39,middle,middle,remained,agree,disagree,neutral,0,0,1,1,0,1,0
2013,37,4,2,1,2,2,2,2,2,3,3,2,3,2,19~39,lower,liberal,remained,neutral,neutral,agree,1,1,1,1,1,1,1
2013,45,4,3,3,2,2,3,,2,3,2,2,3,2,40~59,lower,liberal,remained,neutral,agree,agree,0,0,1,1,0,0,1
2013,60,5,2,1,3,2,3,1,1,2,3,2,3,4,40~59,lower,liberal,remained,agree,neutral,agree,1,1,0,1,0,1,1
2013,20,2,2,1,3,1,2,1,1,1,2,2,4,5,19~39,middle,conservative,reduced,strongly agree,agree,agree,1,1,0,1,1,1,1
2013,23,2,2,2,2,2,3,2,3,3,2,3,4,1,19~39,lower,conservative,reduced,neutral,agree,neutral,1,1,1,1,0,1,0
2013,57,2,3,3,3,3,3,3,2,3,3,2,3,4,40~59,lower,conservative,remained,neutral,neutral,agree,0,0,0,0,0,0,1
2013,32,4,1,1,1,1,4,1,4,,4,,2,5,19~39,middle,liberal,increased,,disagree,,1,1,1,1,0,1,0
2013,26,2,2,1,3,2,3,1,1,2,2,4,3,5,19~39,middle,conservative,remained,agree,agree,disagree,1,1,0,1,0,1,1
2013,23,2,2,2,2,2,3,2,3,3,4,4,3,3,19~39,lower,conservative,remained,neutral,disagree,disagree,1,1,1,1,0,1,0
2013,21,1,2,2,2,3,3,2,2,2,2,2,3,7,19~39,upper,conservative,remained,agree,agree,agree,1,1,1,0,0,1,1
2013,44,2,3,1,2,1,3,2,2,2,4,4,1,3,40~59,lower,conservative,increased,agree,disagree,disagree,0,1,1,1,0,1,1
2013,31,3,2,3,3,3,4,2,2,2,3,3,3,7,19~39,upper,middle,remained,agree,neutral,neutral,1,0,0,0,0,1,1
2013,51,3,2,3,3,3,2,4,3,2,3,4,3,6,40~59,middle,middle,remained,agree,neutral,disagree,1,0,0,0,1,0,0
2013,45,2,1,1,2,1,4,1,3,4,4,2,2,3,40~59,lower,conservative,increased,disagree,disagree,agree,1,1,1,1,0,1,0
2013,26,1,2,2,2,2,3,2,2,2,3,3,3,7,19~39,upper,conservative,remained,agree,neutral,neutral,1,1,1,1,0,1,1
2013,26,4,2,2,3,2,3,2,3,3,3,3,4,5,19~39,middle,liberal,reduced,neutral,neutral,neutral,1,1,0,1,0,1,0
2013,40,2,2,2,2,2,4,2,2,2,3,3,3,3,19~39,lower,conservative,remained,agree,neutral,neutral,1,1,1,1,0,1,1
2013,72,4,1,1,1,1,3,1,1,1,3,3,4,5,60~,middle,liberal,reduced,strongly agree,neutral,neutral,1,1,1,1,0,1,1
2013,22,1,1,1,1,1,1,1,1,1,1,2,4,3,19~39,lower,conservative,reduced,strongly agree,strongly agree,agree,1,1,1,1,1,1,1
2013,63,4,1,1,1,1,2,1,1,3,4,4,3,2,60~,lower,liberal,remained,neutral,disagree,disagree,1,1,1,1,1,1,1
2013,49,3,1,3,2,2,3,1,1,2,3,4,4,4,40~59,lower,middle,reduced,agree,neutral,disagree,1,0,1,1,0,1,1
2013,72,4,1,1,2,1,2,1,2,3,4,2,3,7,60~,upper,liberal,remained,neutral,disagree,agree,1,1,1,1,1,1,1
2013,29,4,1,1,1,1,3,1,2,3,3,2,3,7,19~39,upper,liberal,remained,neutral,neutral,agree,1,1,1,1,0,1,1
2013,51,2,1,1,2,1,3,2,3,4,4,2,2,6,40~59,middle,conservative,increased,disagree,disagree,agree,1,1,1,1,0,1,0
2013,21,3,2,2,2,1,4,1,4,2,4,2,3,3,19~39,lower,middle,remained,agree,disagree,agree,1,1,1,1,0,1,0
2013,25,4,3,3,3,3,3,3,3,3,3,3,3,5,19~39,middle,liberal,remained,neutral,neutral,neutral,0,0,0,0,0,0,0
2013,45,2,2,1,2,1,4,1,3,2,3,4,4,7,40~59,upper,conservative,reduced,agree,neutral,disagree,1,1,1,1,0,1,0
2013,58,4,1,1,1,1,1,1,1,2,2,4,4,8,40~59,upper,liberal,reduced,agree,agree,disagree,1,1,1,1,1,1,1
2013,55,5,1,1,1,1,1,1,1,4,4,2,4,8,40~59,upper,liberal,reduced,disagree,disagree,agree,1,1,1,1,1,1,1
2013,56,5,2,2,2,1,1,1,1,3,3,3,3,3,40~59,lower,liberal,remained,neutral,neutral,neutral,1,1,1,1,1,1,1
2013,20,4,2,2,2,2,4,2,2,3,3,4,3,3,19~39,lower,liberal,remained,neutral,neutral,disagree,1,1,1,1,0,1,1
2013,51,2,2,2,2,2,3,3,2,4,3,2,3,4,40~59,lower,conservative,remained,disagree,neutral,agree,1,1,1,1,0,0,1
2013,41,4,2,1,1,3,3,1,2,2,4,2,3,5,40~59,middle,liberal,remained,agree,disagree,agree,1,1,1,0,0,1,1
2013,26,5,1,1,1,1,4,1,1,2,5,5,5,7,19~39,upper,liberal,reduced,agree,strongly disagree,strongly disagree,1,1,1,1,0,1,1
2013,34,4,1,1,3,1,2,1,1,2,4,3,3,6,19~39,middle,liberal,remained,agree,disagree,neutral,1,1,0,1,1,1,1
2013,61,5,2,2,2,3,3,2,2,3,3,3,3,5,60~,middle,liberal,remained,neutral,neutral,neutral,1,1,1,0,0,1,1
2013,37,3,2,3,3,3,2,2,2,4,4,3,2,5,19~39,middle,middle,increased,disagree,disagree,neutral,1,0,0,0,1,1,1
2013,43,1,1,1,2,2,4,1,2,3,4,4,3,6,40~59,middle,conservative,remained,neutral,disagree,disagree,1,1,1,1,0,1,1
2013,29,2,2,1,1,1,1,1,1,1,1,5,5,7,19~39,upper,conservative,reduced,strongly agree,strongly agree,strongly disagree,1,1,1,1,1,1,1
2013,46,4,1,1,1,1,1,1,1,2,3,3,4,3,40~59,lower,liberal,reduced,agree,neutral,neutral,1,1,1,1,1,1,1
2013,35,3,2,2,1,2,4,2,3,4,3,3,3,6,19~39,middle,middle,remained,disagree,neutral,neutral,1,1,1,1,0,1,0
2013,49,4,2,1,1,1,3,1,1,4,2,4,3,5,40~59,middle,liberal,remained,disagree,agree,disagree,1,1,1,1,0,1,1
2013,30,3,3,4,4,2,4,1,2,2,4,2,3,5,19~39,middle,middle,remained,agree,disagree,agree,0,0,0,1,0,1,1
2013,64,4,1,1,1,1,1,1,1,2,4,3,3,8,60~,upper,liberal,remained,agree,disagree,neutral,1,1,1,1,1,1,1
2013,45,3,1,1,1,1,2,1,1,2,4,4,2,4,40~59,lower,middle,increased,agree,disagree,disagree,1,1,1,1,1,1,1
2013,45,2,1,2,3,2,3,1,1,4,4,2,3,5,40~59,middle,conservative,remained,disagree,disagree,agree,1,1,0,1,0,1,1
2013,33,4,1,1,2,2,4,1,2,3,4,3,1,5,19~39,middle,liberal,increased,neutral,disagree,neutral,1,1,1,1,0,1,1
2013,25,2,3,1,2,2,4,1,3,1,5,4,3,5,19~39,middle,conservative,remained,strongly agree,strongly disagree,disagree,0,1,1,1,0,1,0
2013,66,5,1,1,2,1,2,1,1,1,4,3,3,3,60~,lower,liberal,remained,strongly agree,disagree,neutral,1,1,1,1,1,1,1
2013,42,2,1,3,1,2,2,1,1,1,3,2,5,7,40~59,upper,conservative,reduced,strongly agree,neutral,agree,1,0,1,1,1,1,1
2013,19,4,1,3,1,4,4,2,2,2,3,2,3,5,19~39,middle,liberal,remained,agree,neutral,agree,1,0,1,0,0,1,1
2013,69,2,2,1,1,1,2,1,1,4,4,2,2,7,60~,upper,conservative,increased,disagree,disagree,agree,1,1,1,1,1,1,1
2013,47,2,2,2,2,2,3,2,3,1,2,4,3,4,40~59,lower,conservative,remained,strongly agree,agree,disagree,1,1,1,1,0,1,0
2013,54,4,1,1,1,1,3,1,1,2,3,3,2,4,40~59,lower,liberal,increased,agree,neutral,neutral,1,1,1,1,0,1,1
2013,40,4,2,1,1,1,2,2,2,2,3,3,4,6,19~39,middle,liberal,reduced,agree,neutral,neutral,1,1,1,1,1,1,1
2013,63,2,1,1,1,1,1,1,1,,4,4,4,2,60~,lower,conservative,reduced,,disagree,disagree,1,1,1,1,1,1,1
2013,80,4,3,3,2,2,2,3,3,3,3,3,3,2,60~,lower,liberal,remained,neutral,neutral,neutral,0,0,1,1,1,0,0
2013,65,3,1,1,2,1,3,1,2,3,5,2,2,4,60~,lower,middle,increased,neutral,strongly disagree,agree,1,1,1,1,0,1,1
2013,40,3,3,3,3,3,3,4,4,2,2,4,5,2,19~39,lower,middle,reduced,agree,agree,disagree,0,0,0,0,0,0,0
2013,55,3,1,1,2,1,3,1,2,2,4,2,2,5,40~59,middle,middle,increased,agree,disagree,agree,1,1,1,1,0,1,1
2013,35,3,2,2,3,2,3,2,3,2,3,3,4,6,19~39,middle,middle,reduced,agree,neutral,neutral,1,1,0,1,0,1,0
2013,40,2,1,1,2,2,3,2,1,2,4,3,4,4,19~39,lower,conservative,reduced,agree,disagree,neutral,1,1,1,1,0,1,1
2013,40,1,2,1,2,1,4,1,1,2,2,4,4,5,19~39,middle,conservative,reduced,agree,agree,disagree,1,1,1,1,0,1,1
2013,38,3,1,1,1,1,2,1,1,2,3,3,4,4,19~39,lower,middle,reduced,agree,neutral,neutral,1,1,1,1,1,1,1
2013,19,2,2,2,2,2,2,2,3,2,2,2,2,5,19~39,middle,conservative,increased,agree,agree,agree,1,1,1,1,1,1,0
2013,51,2,2,3,3,1,2,1,2,2,4,3,2,5,40~59,middle,conservative,increased,agree,disagree,neutral,1,0,0,1,1,1,1
2013,32,2,1,1,1,1,3,1,1,1,1,3,3,4,19~39,lower,conservative,remained,strongly agree,strongly agree,neutral,1,1,1,1,0,1,1
2013,25,4,2,2,3,2,4,3,3,1,1,5,5,3,19~39,lower,liberal,reduced,strongly agree,strongly agree,strongly disagree,1,1,0,1,0,0,0
2013,35,2,3,2,2,1,2,2,3,3,3,2,3,2,19~39,lower,conservative,remained,neutral,neutral,agree,0,1,1,1,1,1,0
2013,18,3,4,4,4,4,4,3,4,3,3,3,1,4,,lower,middle,increased,neutral,neutral,neutral,0,0,0,0,0,0,0
2013,22,3,1,1,2,1,2,2,2,2,3,4,4,5,19~39,middle,middle,reduced,agree,neutral,disagree,1,1,1,1,1,1,1
